main_category_name,sub_category_name,ranking,title,ori_price,dis_price,discount_percent
신발/잡화,ALL,46,[아디다스](FY8786) 듀라모 SL 슬라이드,28130,28130,17
신발/잡화,ALL,47,[페이퍼플레인]쿠폰25% 여름신발 여성샌들 여성슬리퍼 남성슬리퍼,11800,11800,69
신발/잡화,ALL,48,핏플랍FITFLOP IQUSHION ERGONOMIC 슬리퍼 womens 아이쿠션,17960,17960,17
신발/잡화,ALL,49,[베어파우]20% 폴로베어파우外성인키즈 21SS 슈즈 131종 택1,29000,29000,69
신발/잡화,ALL,50,[크록스]CROCS 크록스/샌들/라이트라이드/LiteRide/2045592,39000,39000,0
신발/잡화,ALL,51,[금강제화](25%)금강 남성화 엄선/여성화 샌들/캐주얼,44000,44000,68
신발/잡화,ALL,52,프로젝트VV 자사 정품 남녀 선글라스 50종 창고정리,5900,5900,68
신발/잡화,ALL,53,[스프리스]조보아 착용 브랜드 남녀공용 스니커즈 샌들 모음,29670,29670,70
신발/잡화,ALL,54,[브라이튼]캐리어 20인치 24인치 28인치 기내용 여행용가방,29800,29800,69
신발/잡화,ALL,55,남녀공용 힙색/슬링백/메신저백/바디백/보조가방,11900,11900,69
신발/잡화,ALL,56,2in1 샌들 슬리퍼 겸용 플렉시4100,14900,14900,69
신발/잡화,ALL,57,[핏플랍](신세계김해점)[바라샌들] 브라운 레더 여성화 FFSO1E105W2,133480,133480,29
신발/잡화,ALL,58,563랩 볼륨 포니 헤어핀 1세트 (3개입),14900,14900,0
신발/잡화,ALL,59,15%쿠폰 글로벌 BT21/디즈니 정품 슬리퍼/방한화,5900,5900,69
신발/잡화,ALL,60,[프롬산타]3+1 남여 봄 양말/덧신 스니커즈로퍼발목스타킹흰색,6900,6900,70
신발/잡화,ALL,61,[무크]mook 21SS 샌달/로퍼/스니커즈 등 25% 중복,45000,45000,50
신발/잡화,ALL,62,[프랑스와나자르] 시그니처 태슬 웨지샌들,64000,64000,1
신발/잡화,ALL,63,검증된 베스트 남자신발/스니커즈/운동화/신발/슬립온,11800,11800,69
신발/잡화,ALL,64,[분홍코끼리](신세계강남점)[분홍코끼리](쫀득창) Vol.2 뛰어봐 탄력샌들(2종택1),27050,27050,19
신발/잡화,ALL,65,HNC 스마트 솔리드 자동 장우산,6900,6900,69
신발/잡화,ALL,66,말랑말랑 컬러 실내 쿠션 슬리퍼 1+1 거실화/욕실화,9900,9900,70
신발/잡화,ALL,67,[아디다스]오즈위고 (EE6999),105780,105780,18
신발/잡화,ALL,68,[엔비]만두 포니 헤어 곱창 세트 밴드 머리끈 슈슈 집게핀,10900,10900,69
신발/잡화,ALL,69,[금강제화](25%)금강제화 신상입고 샌들/정장화/우븐슈/캐주얼,44000,44000,68
신발/잡화,ALL,70,[까르페디엠]C무지 자동장우산/튼튼한 아동 여성 남성 초등학생,6900,6900,0
신발/잡화,ALL,71,[비비안]고탄력 덧신10족/누드/풋커버/페이크삭스/레이스/여성,6900,6900,70
신발/잡화,ALL,72,[다잇샵]국산 10켤레 남자 발목양말 중목 단목 패션 정장 여름,5800,5800,1
신발/잡화,ALL,73,16 UV 자외선차단 우양산 장우산 양산 3단 자동 우산,5900,5900,1
신발/잡화,ALL,74,국내제작 10켤레특가 국산양말/발목/학생/발가락/덧신,6200,6200,0
신발/잡화,ALL,75,14K GOLD_pin 귀걸이/마스크목걸이/진주링귀걸이,9900,9900,68
신발/잡화,ALL,76,[핏플랍](신세계강남점)핏플랍 스키니Z-크로스II샌들 FFSO1E106 BK/CM/I2(블랙/카멜/베이지) 21 S/S 여성화,129240,129240,23
신발/잡화,ALL,77,KA 7107 남성 여성 운동화 런닝화 워킹화 에어 신발,21800,21800,69
신발/잡화,ALL,78,여성장화 레인부츠 레인슈즈 여성 방수 장마철 숏 1688,13800,13800,70
신발/잡화,ALL,79,에어런9400 에어운동화/런닝화/워킹화,18900,18900,70
신발/잡화,ALL,80,스케쳐스 맥스쿠셔닝 남/여 슬리퍼 SP0MS20M111 5종,48970,48970,17
신발/잡화,ALL,81,거꾸로 3단 자동 우산 양산 장우산 골프 등산 낚시,15900,15900,0
신발/잡화,ALL,82,[스코노]아텐 여름 컴포트 샌들_SCD0923SD 본사정품 무료배송,31900,31900,0
신발/잡화,ALL,83,[까르페디엠]스마트 자동장우산(예쁜 무지 여성 학생 튼튼한 패션),6900,6900,0
신발/잡화,ALL,84,쿠션좋은 여성 웨지힐 통굽 사무실 뮬 슬리퍼 샌들 7cm,25500,25500,0
신발/잡화,ALL,85,[가나양말]남자 여자 학생 덧신 발목 중목 장목 스포츠 양말,6900,6900,70
신발/잡화,ALL,86,[아디다스]아딜렛크록 FY8969외 2종 택1 GJ,30600,30600,15
신발/잡화,ALL,87,2+1 신상 덧신/페이크삭스/패션양말/발목/남성여성,6900,6900,0
신발/잡화,ALL,88,여성 여름 발편한 통굽 컴포트 샌들 엄마 중년 신발,29800,29800,0
신발/잡화,ALL,89,아디다스adidas ADILETTE SANDAL K 샌들 kids G26879,25420,25420,18
신발/잡화,ALL,90,단골언니 여성 사무실 통굽 슬리퍼 실내화 간호샌들,12800,12800,69
신발/잡화,ALL,91,[비너스]비비안 외 고탄력 팬티 스타킹 10매 압박 판타롱 학생,9900,9900,70
신발/잡화,ALL,92,반지증정 14K골드 정품 귀걸이/팔찌/피어싱,19900,19900,69
신발/잡화,ALL,93,[크록스](현대백화점)10126-001 바야 유니섹스,26620,26620,10
신발/잡화,ALL,94,1+1 행사/무료배송12켤레 덧신 페이크삭스 패션 양말,6900,6900,0
신발/잡화,ALL,95,여성장화 레인부츠 레인슈즈 장화 장마 방수부츠 버클,13900,13900,69
신발/잡화,ALL,96,F 905 남성 슬리퍼 샌들 여성 아쿠아슈즈 여름 신발,22800,22800,0
신발/잡화,ALL,97,데일리 여성가방/크로스백/클러치/숄더백/미니백,15900,15900,70
신발/잡화,ALL,98,남성용 덧신 쿠션 면 어린이집 실내화 슬리퍼,5900,5900,0
신발/잡화,ALL,99,데일리 여성가방/라탄백/숄더백/크로스백/에코백/백팩,9900,9900,70
신발/잡화,ALL,100,[크록스](신세계경기점)[크록스코리아] 204950-060 레이 2 크로스스트랩 앵클 웨지 (블랙),25330,25330,27
패션의류,ALL,1,요즘에/썸머신상+15%/청바지/슬랙스/린넨/반바지/3XL~,9900,9900,70
패션의류,ALL,2,루즈델리 썸머15%쿠폰 빅사이즈 롱원피스/투피스 여름,11900,11900,69
패션의류,ALL,3,티탁 여름신상 데일리 세트/원피스/롱티셔츠/빅사이즈,6900,6900,70
패션의류,ALL,4,최대80~여성 반팔 티셔츠 여자 조거 청바지 빅사이즈,13600,13600,0
패션의류,ALL,5,쇼인더룸 15%쿠폰특가 여름신상 티셔츠/팬츠/빅사이즈,12900,12900,69
패션의류,ALL,6,15%쿠폰/1+1+1 나시/속바지/면/텐셀/인견/모달/쿨론,6900,6900,70
패션의류,ALL,7,쉬블림로브 15%쿠폰 균일가 블라우스 셔츠 상하세트,8900,8900,69
패션의류,ALL,8,수맘 여름 신상입고 15%쿠폰 면 홈웨어 잠옷 세트,5900,5900,69
패션의류,ALL,9,메이시스 여름 빅사이즈 원피스 블라우스 티셔츠,9900,9900,70
패션의류,ALL,10,시크루즈/15%/홈웨어/원피스/바지/빅사이즈/롱원피스,11900,11900,69
패션의류,ALL,11,15%쿠폰 데이뮤즈 원피스/자켓/가디건/바지/블라우스,9900,9900,70
패션의류,ALL,12,9900원 균일가 로델리 여름원피스 블라우스 핫팬츠,9900,9900,70
패션의류,ALL,13,[데일리앤]여름신상 루즈핏 홈웨어 린넨 플라워 롱 나시 원피스,6900,6900,70
패션의류,ALL,14,패션라인15%쿠폰여름블라우스 원피스/티셔츠/빅사이즈,12900,12900,70
패션의류,ALL,15,홈쇼핑히트 21S/S 블라우스/원피스/티셔츠/팬츠 外,9900,9900,70
패션의류,ALL,16,[지오다노]지오다노 상반기결산/폴로피케/여름 티셔츠 외~75%OFF,12000,12000,70
패션의류,ALL,17,니트모아 가디건/로브/롱가디건/니트/원피스/빅사이즈,9900,9900,70
패션의류,ALL,18,여름신상 홈웨어 잠옷 사은품 증정,5900,5900,69
패션의류,ALL,19,[BYC]15%쿠폰/여성팬티/위생/노라인/면/보정/나시/속바지,6900,6900,70
패션의류,ALL,20,15%쿠폰 3+1 1+1특가 여름 쿨링 밴딩팬츠모음~4XL,6900,6900,70
패션의류,ALL,21,[에잇세컨즈]쿠폰10% 지금 날씨에 딱 남녀 인기상품 셔츠/원피스外,15900,15900,68
패션의류,ALL,22,단비샵 봄신상/블라우스/팬츠/원피스/자켓/가디건,9900,9900,70
패션의류,ALL,23,다온샵/여름신상15% 빅사이즈/데님/슬랙스/린넨/팬츠,9900,9900,70
패션의류,ALL,24,[모카썸]모카썸 NEW썸머 티셔츠/원피스/1+1/루즈핏,6900,6900,70
패션의류,ALL,25,스위트바니 여름신상 롱티셔츠/반팔/빅사이즈/원피스,12900,12900,70
패션의류,ALL,26,루나샵 여름신상 티셔츠 롱티/원피스/박스티/빅사이즈,5900,5900,69
패션의류,ALL,27,시원한 냉장고 바지 세트/파자마/원피스,5900,5900,69
패션의류,ALL,28,[댑]댑 본사직영판매 신상잠옷세트/잠옷/파자마外 50종택1,9900,9900,50
패션의류,ALL,29,[디키즈]17% 추가쿠폰_디키즈 SUMMER 반팔티/반바지 SALE,9900,9900,70
패션의류,ALL,30,에이블린 여름신상/원피스/스커트/롱티셔츠,12900,12900,70
패션의류,ALL,31,프라랑 신상 원피스/블라우스/티셔츠/루즈핏,9900,9900,70
패션의류,ALL,32,[레노마 레이디스]현대아울렛 레노마레이디 블라우스/티셔츠/스커트 등,20000,20000,0
패션의류,ALL,33,프라이데이 여름신상/빅사이즈/원피스/루즈핏티셔츠,11900,11900,69
패션의류,ALL,34,[이너리즘]1+1 오픈백 노와이어 스포츠브라탑 2장/노라인팬티,7500,7500,70
패션의류,ALL,35,브리치x허니제이 BEST 15%쿠폰 셔츠/가디건/팬츠,14300,14300,69
패션의류,ALL,36,티메이 15%할인 블라우스 원피스 티셔츠 반팔,9900,9900,69
패션의류,ALL,37,[슬레진저]남성/여성 3부~9부 파자마 잠옷바지 커플잠옷 국산 면,6900,6900,70
패션의류,ALL,38,[닉스]닉스 성인아동 흄 반팔티 티셔츠 청바지 외 특가전,10000,10000,69
패션의류,ALL,39,[라보라]기획패키지 노와이어 브라팬티 10종세트+팬티2종,39900,39900,70
패션의류,ALL,40,글램공감/브라1+팬티2/속옷세트/A~D컵/빅사이즈,7900,7900,69
패션의류,ALL,41,[비너스]노와이어브라 여자 여성 속옷 브래지어 세트 인견,9900,9900,70
패션의류,ALL,42,~4XL 오버핏 남자 반팔티 남성 티셔츠 면티 의류 반팔,9900,9900,70
패션의류,ALL,43,[샐리]여름 인기템 가득~ NEW+BEST 루즈핏 원피스/린넨 外,19900,19900,69
패션의류,ALL,44,15%쿠폰/아이스냉감/스판/린넨/트레이닝바지/반바지,10800,10800,70
패션의류,ALL,45,[인디안]인디안 여름 포멀룩코디 여름셔츠/팬츠外,19800,19800,70
패션의류,ALL,46,코코블랑 여름신상 블라우스/티셔츠/원피스/니트/팬츠,10500,10500,70
패션의류,ALL,47,전국민15%쿠폰 여름NEW 빅사이즈/롱원피스/데님/4XL~,17400,17400,70
패션의류,ALL,48,달리샵 빅사이즈 여름신상 베스트 티셔츠/원피스/팬츠,9900,9900,70
패션의류,ALL,49,15%쿠폰/아이스냉감/균일가/반팔반바지세트/여름바지,12900,12900,0
패션의류,ALL,50,[에잇세컨즈]10%쿠폰 무배 남녀 S/S 인기 상품 셔츠/원피스/팬츠外,15900,15900,68
패션의류,ALL,51,[이지바이](15%쿠폰)추리닝/반팔티/냉감티/밴딩바지/등산바지,7900,7900,69
패션의류,ALL,52,시크루즈/15%/티셔츠/홈웨어/SET/박스티/빅사이즈,6900,6900,70
패션의류,ALL,53,[마르조]마르조X오나라 썸머 大할인 모음전~신상 입고,9900,9900,70
패션의류,ALL,54,[디키즈]17% 추가쿠폰_디키즈 SUMMER 런칭 프로모션,9900,9900,70
패션의류,ALL,55,반팔티셔츠/빅사이즈/여름티/티셔츠/남자/남성/면/티,7900,7900,69
패션의류,ALL,56,남여공용 30수 코마사 면반팔 1+1+1 3장세트,8900,8900,69
패션의류,ALL,57,[플랙](신세계강남점)남여 데님 팬츠 10종 택1(PJTO5SZD071 PJTO5NKD071 PJTO5MLD071 PJTO5BED071 PJTZ5BEK081...,44840,44840,24
패션의류,ALL,58,이프지 15%할인쿠폰 티셔츠 롱티 여성반팔티 빅사이즈,6900,6900,70
패션의류,ALL,59,15% 쿠폰/데이데이 여름신상 블라우스/린넨/자켓,9900,9900,70
패션의류,ALL,60,[지오다노]지오다노 린넨 셔츠/여름니트/이지팬츠 外~75%OFF,23000,23000,69
패션의류,ALL,61,[지오다노]지오다노 여름 팬츠특가/반바지/슬랙스/치노外~75%OFF,19000,19000,69
패션의류,ALL,62,[BYC]5매 9900원 삼각팬티 남성 남자 속옷 아날도바시니,6900,6900,0
패션의류,ALL,63,네모 트렌디한 여름 취향저격 날씬템 스커트/팬츠,12900,12900,69
패션의류,ALL,64,[머스트비]머스트비x바닐라비 여름 신상품  / 기간 특가,15500,15500,69
패션의류,ALL,65,엄마옷로즈맘 여름신상60종 인견 5060중년여성의류,12900,12900,70
패션의류,ALL,66,[폴햄]폴햄 외 린넨셔츠/팬츠 모음전,9900,9900,70
패션의류,ALL,67,[매니몰](15%쿠폰)매니몰 반팔티 /반바지/남녀공용/ S~4XL,9900,9900,70
패션의류,ALL,68,이그잼플 남여공용 면트레이닝 바지 반팔 반바지,6900,6900,70
패션의류,ALL,69,[이지바이](15%쿠폰)스포츠/아웃도어 균일/반팔티/추리닝/바지,8000,8000,69
패션의류,ALL,70,모노시크/15%/티셔츠/신상/데일리/루즈핏/빅사이즈,7900,7900,69
패션의류,ALL,71,달리샵 신상 15%쿠폰 빅사이즈 티셔츠/스커트/팬츠,9900,9900,70
패션의류,ALL,72,브리치x바이미쓰리 BEST 셔츠/팬츠/원피스,7900,7900,69
패션의류,ALL,73,쏭스타일 신상 롱티/빅사이즈/원피스 특가,7900,7900,69
패션의류,ALL,74,투투/여름신상 린넨/배기/슬랙스/청바지/반바지 5XL,9900,9900,70
패션의류,ALL,75,[핫코드]여름 남자청바지/빅사이즈/슬랙스/일자/스판/옷/행사,15900,15900,70
패션의류,ALL,76,[에잇세컨즈]에잇세컨즈 상반기 슈퍼세일 +10%추가쿠폰,19900,19900,66
패션의류,ALL,77,[로드스타]남성 여성 반팔 순면 무지 티셔츠 오버핏 빅사이즈,4500,4500,70
패션의류,ALL,78,[SOUP]20%쿠폰 판매 베스트 여름 데일리 원피스/티셔츠/팬츠,18900,18900,50
패션의류,ALL,79,[인디안]인디안 시원한 여름 젠틀수트 정장/셔츠/팬츠外,22500,22500,70
패션의류,ALL,80,반팔티 운동복 티셔츠 원피스 블라우스 빅사이즈 셋트,9900,9900,70
패션의류,ALL,81,브리치x한미미 BEST 티셔츠/팬츠/스커트,14500,14500,69
패션의류,ALL,82,(15%쿠폰)애플힙 쿨링팬츠 빅사이즈 4XL 슬랙스/8부,6900,6900,69
패션의류,ALL,83,남성 진짜팬티 4종 세트 남자 면 스판 사각 드로즈,11900,11900,0
패션의류,ALL,84,[지오다노]지오다노 쇼케이스 에코반팔 런칭/폴로 티/버뮤다~73%,12000,12000,70
패션의류,ALL,85,M~4XL여름 남여 쿨론티/면 반팔/기능성/긴팔/빅사이즈,6900,6900,70
패션의류,ALL,86,[슈프림]~5XL 오버핏 반팔티 남성 티셔츠 남자 여성 빅사이즈,8900,8900,69
패션의류,ALL,87,[퍼스트클로]습기제로 여름 쿨/밴딩팬츠/빅사이즈 레깅스~4XL,5900,5900,69
패션의류,ALL,88,[폴햄]폴햄 외 반팔티/린넨셔츠 모음전,7900,7900,69
패션의류,ALL,89,[핫코드]여름 남자 반팔셔츠/빅사이즈/와이셔츠/린넨체크/행사,13900,13900,69
패션의류,ALL,90,(25%쿠폰)여름 BEST 씨/비키 외 원피스/블라우스/팬츠,19900,19900,69
패션의류,ALL,91,[폴햄]폴햄 외 여름 반팔/민소매/반바지 모음전,6900,6900,70
패션의류,ALL,92,[트라이]여성팬티 5매/여자/여성/속옷/미디/맥시/위생/삼각/면,9900,9900,70
패션의류,ALL,93,[BYC]보디드라이 이너웨어/ 런닝 5매입 -17%쿠폰,14000,14000,69
패션의류,ALL,94,[크로커다일]크로커다일 에어리 초경량 브라팬티 12종,76710,76710,3
패션의류,ALL,95,아이스냉감~냉장고에서 갓 꺼낸듯한 반팔반바지세트,12900,12900,70
패션의류,ALL,96,15%쿠폰/봄 여름파자마/인견/엠보/실크/지지미/기장별,5900,5900,69
패션의류,ALL,97,더다다 신상 빅사이즈 루즈핏/원피스/팬츠/레깅스,5900,5900,69
패션의류,ALL,98,여름신상/남자청바지/5부/빅사이즈/7부/반바지,12800,12800,69
패션의류,ALL,99,[헤지스]헤지스반팔티/카라티/긴팔티/캐주얼셔츠/린넨셔츠+25%,53400,53400,70
패션의류,ALL,100,[헤지스]헤지스남녀시즌오프 반팔티/카라티/긴팔티/원피스/25%,71200,71200,69
